Name,Team,Season,FIP,WAR,xFIP,WPA,SIERA,Barrel%,HardHit%,xERA,EV,NameASCII,PlayerId,MLBAMID
Ryan Tepera,TOR,2017,3.749914624,1.007055521,4.410487917,3.36838007,3.822581628,0.04020101,0.29145729,3.55,84.94416896,Ryan Tepera,10291,572193
Pedro Strop,CHC,2017,3.306810987,1.005880833,3.801149564,0.342273951,3.606799519,0.02564103,0.26923077,3.01,85.91878255,Pedro Strop,4070,467008
Julio Teheran,ATL,2017,4.952330154,1.001256824,4.956519693,-0.439257771,4.892251103,0.06357388,0.3024055,4.54,87.16893326,Julio Teheran,6797,527054
Kyle Gibson,MIN,2017,4.853842062,1.000927448,4.353991637,-1.361389995,4.67363652,0.06521739,0.37549407,5.55,88.50947324,Kyle Gibson,10123,502043
Luiz Gohara,ATL,2017,2.748548741,0.990740657,4.045265703,-0.395128012,3.890522535,0.05952381,0.41666667,3.55,89.8807641,Luiz Gohara,15166,627894
Michael Pineda,NYY,2017,4.662829847,0.98782891,3.607263459,-0.259807974,3.772141927,0.06101695,0.33220339,4.18,87.35085533,Michael Pineda,5372,501381
JC Ramírez,LAA,2017,4.7051509,0.983359411,4.518331473,0.007460028,4.689923707,0.05652174,0.34565217,5.1,87.57263535,JC Ramirez,8302,500724
Carl Edwards Jr.,CHC,2017,3.398845715,0.981799304,3.429694208,0.735034049,3.383896308,0.03968254,0.24603175,2.99,82.67212113,Carl Edwards Jr.,13607,605218
Matt Barnes,BOS,2017,3.329888485,0.970501184,3.274790528,0.876126111,3.321853375,0.04,0.29142857,3.22,86.25617928,Matt Barnes,12863,598264
Adalberto Mejía,MIN,2017,4.647435265,0.967711031,5.028471203,-0.198575884,4.946770371,0.05825243,0.32686084,5.23,87.87985694,Adalberto Mejia,13188,606167
Matt Moore,SFG,2017,4.746550013,0.964931298,5.100372586,-2.937657827,4.856302123,0.08626761,0.39964789,5.81,89.58741537,Matt Moore,1890,519043
Parker Bridwell,LAA,2017,4.835325668,0.961362913,5.072639525,0.946143955,5.063732077,0.04675325,0.36103896,5.52,88.38850761,Parker Bridwell,11502,592170
Liam Hendriks,OAK,2017,3.220139717,0.960515201,3.660452718,0.243130028,3.313533123,0.06976744,0.38372093,3.79,88.89135028,Liam Hendriks,3548,521230
Brandon Kintzler,- - -,2017,3.774462251,0.957304567,4.359439631,1.884275913,4.249379235,0.04347826,0.2826087,3.79,85.60878733,Brandon Kintzler,9939,445213
Matt Albers,WSN,2017,3.403541426,0.954813361,3.407926299,0.670829952,3.200762792,0.02684564,0.2147651,2.59,83.40957169,Matt Albers,4300,458006
Edwin Díaz,SEA,2017,4.021276357,0.943295121,3.9381921,1.081297994,3.360952954,0.03896104,0.34415584,2.66,87.31367839,Edwin Diaz,14710,621242
Jakob Junis,KCR,2017,4.550860078,0.940737367,4.774735019,0.829512239,4.48702981,0.05844156,0.37662338,5.3,89.59537978,Jakob Junis,13619,596001
Joe Musgrove,HOU,2017,4.383249486,0.927145392,4.032658252,-0.492122054,4.041809166,0.05421687,0.3253012,4.39,86.67240699,Joe Musgrove,12970,605397
Garrett Richards,LAA,2017,2.434748211,0.921406806,3.315046867,0.354114026,3.595811204,0.02702703,0.28378378,3.17,87.08234072,Garrett Richards,9784,572070
Ben Lively,PHI,2017,4.973429376,0.901252091,5.575130055,-0.357475996,5.267638921,0.04861111,0.28125,4.7,85.36488115,Ben Lively,14932,594902
Jerry Blevins,NYM,2017,3.116823345,0.89963299,3.689196789,0.959078014,3.308338957,0.03333333,0.18333333,2.72,82.83643003,Jerry Blevins,7841,460283
Edinson Volquez,MIA,2017,4.348975303,0.89449513,4.783090528,-0.095868021,5.185880439,0.05384615,0.31923077,5.2,87.45574777,Edinson Volquez,3990,450172
Addison Reed,- - -,2017,3.670797692,0.889864727,3.848889232,3.685595989,3.345550669,0.06074766,0.36448598,3.81,87.67171147,Addison Reed,10586,592665
Alex Meyer,LAA,2017,4.137837788,0.876507401,4.379571477,0.209608003,4.730795368,0.05263158,0.29824561,4.36,86.86322347,Alex Meyer,12833,543542
Matt Garza,MIL,2017,4.910546739,0.86854019,5.123993863,-0.714188004,5.24682564,0.04485488,0.31926121,4.67,86.70373067,Matt Garza,3340,490063
Wade Miley,BAL,2017,5.267809049,0.85125798,4.660601541,-1.305312037,5.072518868,0.05725971,0.3599182,5.74,87.62577963,Wade Miley,8779,489119
Keone Kela,TEX,2017,3.261087997,0.842081964,4.078430352,0.934662044,3.250975329,0.06097561,0.26829268,2.83,86.23169541,Keone Kela,14696,605309
Darren O'Day,BAL,2017,3.704601205,0.841446698,3.484476068,1.212614059,3.161128077,0.0729927,0.32116788,3.22,86.30896267,Darren O'Day,3321,503285
Brett Anderson,- - -,2017,4.097398752,0.839817747,4.272878236,-0.626207974,4.838225371,0.03645833,0.36979167,6.36,88.75698242,Brett Anderson,8223,474463
Scott Oberg,COL,2017,3.500496934,0.83440578,3.920302839,-0.065449886,3.836631886,0.02173913,0.35869565,3.87,88.11806211,Scott Oberg,13911,623184
Emilio Pagán,SEA,2017,3.276844995,0.822203338,4.08409666,-0.255654067,3.264459626,0.05343511,0.30534351,2.41,88.96871244,Emilio Pagan,14771,641941
Tyler Skaggs,LAA,2017,4.55763982,0.816184223,4.49470075,-0.838364005,4.439962272,0.0745098,0.38431373,4.96,87.7778262,Tyler Skaggs,10190,572140
Will Harris,HOU,2017,3.334110332,0.813804686,2.935530623,1.613944054,2.675930646,0.05932203,0.30508475,2.63,85.70668308,Will Harris,3192,501789
Francisco Liriano,- - -,2017,4.642175718,0.804221857,5.038446244,-1.746053979,5.093601919,0.05723906,0.34006734,5.03,87.75426365,Francisco Liriano,3201,434538
Scott Feldman,CIN,2017,5.043867067,0.797857285,4.157546944,0.061132006,4.463121039,0.07692308,0.27810651,5.2,85.80230168,Scott Feldman,6283,444857
Brian Duensing,CHC,2017,3.414324223,0.776684344,3.81813335,1.148436069,3.565083988,0.03409091,0.28409091,3.17,85.74475382,Brian Duensing,4064,488846
Hunter Strickland,SFG,2017,3.630465909,0.768242776,5.073820063,1.417855978,4.437153938,0.0726257,0.29608939,4.39,87.26977953,Hunter Strickland,7836,519326
Trevor Hildenberger,MIN,2017,3.014782474,0.760335386,2.920205519,0.974531949,2.632052182,0.00862069,0.25862069,2.87,86.14253529,Trevor Hildenberger,17002,657610
Homer Bailey,CIN,2017,4.904892295,0.759148121,4.975438763,-1.049617887,5.193795034,0.04620462,0.37293729,6,87.54184042,Homer Bailey,8362,456701
José Alvarado,TBR,2017,2.550897835,0.720302761,3.61169016,0.342997968,3.512266782,0.03529412,0.30588235,2.72,86.11341225,Jose Alvarado,17780,621237
Shane Greene,DET,2017,3.837442752,0.716037333,4.235712344,2.734015942,4.019173737,0.03488372,0.38372093,4.15,87.74339821,Shane Greene,10756,572888
Blake Wood,- - -,2017,3.668850518,0.71485436,3.538044231,-1.375114024,3.619552541,0.03271028,0.32242991,3.87,87.02544759,Blake Wood,1345,502028
Michael Lorenzen,CIN,2017,4.013061538,0.713989735,3.889307033,0.351300001,3.835999919,0.04526749,0.2962963,3.76,85.22404313,Michael Lorenzen,14843,547179
Matt Bush,TEX,2017,3.99840423,0.693830848,4.570866057,-0.327414006,3.780011195,0.06289308,0.27044025,3.98,85.48265056,Matt Bush,1246,456713
Brandon Maurer,- - -,2017,3.93292066,0.677253131,4.158783865,-1.053507984,3.873532532,0.06914894,0.31382979,4.86,87.40789598,Brandon Maurer,4878,543506
Matt Bowman,STL,2017,3.651957994,0.673736155,4.281622603,0.293733925,3.987528288,0.03932584,0.28651685,3.3,85.19939374,Matt Bowman,13528,621199
Joe Kelly,BOS,2017,3.485225987,0.669448316,4.070244387,1.508376002,4.210151022,0.03797468,0.36708861,3.98,89.13873368,Joe Kelly,9761,523260
Sam Freeman,ATL,2017,3.340973132,0.667483509,3.965784671,1.076769948,3.848411427,0.01818182,0.27878788,3.32,84.9502489,Sam Freeman,6832,518693
Chris Stratton,SFG,2017,4.009912278,0.659148835,4.41798576,0.211187929,4.833004517,0.03409091,0.29545455,4.73,86.32953481,Chris Stratton,13761,608717
Andrew Chafin,ARI,2017,3.391406038,0.657078445,3.164734288,0.307398081,3.249597283,0.05109489,0.32846715,3.87,86.71960267,Andrew Chafin,12988,605177
Steve Cishek,- - -,2017,3.336744205,0.65606726,3.658330585,0.979770005,3.503462644,0.03448276,0.20689655,3.15,84.02064487,Steve Cishek,6483,518553
Odrisamer Despaigne,MIA,2017,4.151925203,0.650688018,5.770390109,-0.195876028,5.723396658,0.04081633,0.28061224,4.96,84.54062676,Odrisamer Despaigne,16017,628333
Arodys Vizcaíno,ATL,2017,3.715779353,0.650314808,4.207291474,1.901381969,3.55558532,0.06081081,0.32432432,3.6,88.00874224,Arodys Vizcaino,5498,527055
Chase Whitley,TBR,2017,3.55880244,0.648174822,5.009778071,0.500452101,4.454863906,0.05681818,0.28977273,4.21,86.76116873,Chase Whitley,10982,595032
Tyler Duffey,MIN,2017,3.721020158,0.640816867,3.801831939,-0.511935949,3.606778043,0.07589286,0.41071429,4.64,89.34474432,Tyler Duffey,13758,608648
Nick Goody,CLE,2017,3.450322635,0.639895856,3.738036879,0.354921997,3.069472546,0.06349206,0.32539683,3.47,88.60635004,Nick Goody,13685,580792
Koda Glover,WSN,2017,2.692122193,0.638285458,3.8598535,0.409031928,3.664658418,0.01694915,0.22033898,2.94,84.88663456,Koda Glover,17695,606983
Jacob Barnes,MIL,2017,3.879862069,0.63823241,3.670699733,0.498428047,3.674930903,0.04255319,0.29787234,3.22,86.15106997,Jacob Barnes,12323,606930
Carlos Rodón,CHW,2017,4.68648596,0.627143085,4.052805099,0.248375997,4.208853675,0.06417112,0.4171123,4.42,89.40566934,Carlos Rodon,16137,607074
Zack Britton,BAL,2017,3.39871118,0.624409497,3.479316289,1.638288021,3.498424753,0.00877193,0.38596491,3.63,87.88309543,Zack Britton,3240,502154
Luis Avilán,LAD,2017,2.961987455,0.623968184,3.363512751,-0.167113915,3.610756682,0.05042017,0.24369748,3.87,83.56273572,Luis Avilan,2882,501593
Eddie Butler,CHC,2017,4.657639607,0.620043099,5.593690138,0.285479998,5.916266362,0.06214689,0.32768362,6,87.00672516,Eddie Butler,13453,572750
Kyle Barraclough,MIA,2017,3.657639752,0.616425812,4.182081521,1.073192,4.141679146,0.02941176,0.25294118,3.47,85.63818955,Kyle Barraclough,13713,607457
Robert Gsellman,NYM,2017,4.887444855,0.614940837,4.794680028,-1.877574023,4.919040637,0.04796163,0.32374101,5.06,86.27789685,Robert Gsellman,13696,607229
Ricky Nolasco,LAA,2017,5.102390911,0.613899589,4.789974424,-1.706795931,4.759098366,0.0806175,0.40137221,5.97,89.99428087,Ricky Nolasco,3830,445060
A.J. Minter,ATL,2017,0.957637876,0.609007478,1.632603893,-0.221846029,1.448264876,0.0625,0.40625,2.05,88.63637543,A.J. Minter,18655,621345
Andrew Triggs,OAK,2017,4.47396602,0.60873419,4.534560322,-0.678252101,4.536234442,0.04761905,0.33809524,4.33,88.62812688,Andrew Triggs,13533,592811
Drew Steckenrider,MIA,2017,3.099947376,0.60820055,3.139298988,0.90508002,3.035288388,0.05063291,0.40506329,3.42,87.93010779,Drew Steckenrider,18806,608716
Reynaldo López,CHW,2017,4.752045501,0.607544959,5.75372867,-0.246501803,5.43557523,0.04938272,0.27160494,4.39,87.13364258,Reynaldo Lopez,16400,625643
Gregory Infante,CHW,2017,3.578371539,0.599320769,4.70965733,0.096937962,4.188937981,0.02580645,0.30967742,3.73,87.61421976,Gregory Infante,9119,500872
Paul Blackburn,OAK,2017,4.384912315,0.597771585,4.762665271,0.612587869,5.146887451,0.02512563,0.35678392,4.45,87.13499482,Paul Blackburn,14739,621112
Cam Bedrosian,LAA,2017,3.381520285,0.593452573,3.837849429,-0.981684029,3.447284994,0.05,0.4,3.73,89.95503709,Cam Bedrosian,13360,592135
Koji Uehara,CHC,2017,3.785546727,0.591827273,4.027220214,-0.253048033,3.400605312,0.07758621,0.3362069,4.3,87.49353242,Koji Uehara,9227,493157
Paul Sewald,NYM,2017,3.73927246,0.590598106,4.352792634,-0.65645808,3.704819689,0.06043956,0.33516484,3.87,88.37918763,Paul Sewald,13892,623149
Bud Norris,LAA,2017,3.899575384,0.587791741,3.65667717,-0.604260027,3.595018177,0.04907975,0.33128834,3.79,88.67887068,Bud Norris,9492,502032
Hyun Jin Ryu,LAD,2017,4.744481736,0.572607808,4.143685523,0.670474008,4.355770758,0.06648936,0.31382979,4.67,87.53610997,Hyun Jin Ryu,14444,547943
Daniel Mengden,OAK,2017,4.25066295,0.572410166,4.670559232,0.691213965,4.688492629,0.04580153,0.38167939,4.83,88.88723708,Daniel Mengden,16980,596043
Aaron Loup,TOR,2017,3.66052989,0.570339262,4.054342587,0.133539975,3.905753618,0.02409639,0.27108434,3.32,84.60608294,Aaron Loup,10343,571901
Austin Pruitt,TBR,2017,4.266073582,0.569968686,4.429145343,-0.949344039,4.27442363,0.05755396,0.33093525,4.45,88.22694817,Austin Pruitt,15290,643493
John Lackey,CHC,2017,5.296311697,0.566718098,4.617817402,-1.422087856,4.463439801,0.05802708,0.35976789,5.2,88.22127615,John Lackey,1507,407793
David Phelps,- - -,2017,3.552849266,0.559833094,3.75923257,-0.897981942,3.816749348,0.04697987,0.31543624,4.18,87.75190261,David Phelps,6316,475479
Matt Belisle,MIN,2017,4.069242154,0.559682727,4.447865514,0.904300094,4.120370326,0.05325444,0.27218935,3.37,84.84642239,Matt Belisle,1837,279571
Tony Barnette,TEX,2017,4.01229116,0.559157491,4.348674836,-0.665287971,3.99486451,0.03508772,0.33918129,3.95,86.7912454,Tony Barnette,3555,501817
Ross Stripling,LAD,2017,3.682303515,0.558156729,3.36923228,-0.588724077,3.36560758,0.04265403,0.28436019,3.27,86.42530541,Ross Stripling,13273,548389
Joe Ross,WSN,2017,4.990218753,0.549184144,4.219158201,-0.816440225,4.28313875,0.07264957,0.35897436,5.34,87.87175071,Joe Ross,12972,605452
Oliver Drake,- - -,2017,3.675497137,0.54355435,3.616744684,-1.124853954,3.751805197,0.04878049,0.34756098,4.76,88.12869873,Oliver Drake,8823,543118
Brandon Woodruff,MIL,2017,4.36694202,0.542089343,4.716855588,0.532756031,4.742752338,0.03703704,0.28888889,4.01,83.40661713,Brandon Woodruff,16162,605540
Ryan Merritt,CLE,2017,3.060865516,0.540975201,4.438005664,0.446686,4.886748918,0,0.29487179,4.36,83.14908932,Ryan Merritt,13688,607320
Aníbal Sánchez,DET,2017,5.331690196,0.533098936,4.402628705,-1.053527981,4.157941904,0.06956522,0.37101449,4.99,88.18074879,Anibal Sanchez,3284,434671
Andrew Albers,SEA,2017,4.13324945,0.532971741,4.44347192,-0.044729982,4.217322546,0.03875969,0.29457364,4.27,87.871418,Andrew Albers,7853,452027
Robert Stephenson,CIN,2017,4.917482029,0.528502882,5.070867033,-0.209106028,4.993527014,0.09504132,0.37190083,5.48,89.85950549,Robert Stephenson,13594,596112
Wei-Yin Chen,MIA,2017,3.73339727,0.515004441,4.761611157,-0.180368008,4.609171686,0.03092784,0.28865979,3.27,86.6652937,Wei-Yin Chen,13071,612672
Tyler Olson,CLE,2017,2.407639122,0.514752209,3.563864098,1.050109982,3.526416416,0,0.23076923,2.81,83.94147327,Tyler Olson,14741,621397
James Hoyt,HOU,2017,3.299531656,0.511703968,3.113553654,-0.171410069,2.824642628,0.03875969,0.37984496,3.92,89.26888533,James Hoyt,14605,624586
Anthony Banda,ARI,2017,3.235561762,0.504305348,4.808192307,-0.330378005,4.421191012,0.02597403,0.35064935,3.95,88.50069283,Anthony Banda,14706,607455
Heath Hembree,BOS,2017,3.915704723,0.503770232,3.913331493,0.187689915,3.423853619,0.07692308,0.35164835,4.61,88.09242188,Heath Hembree,11632,592390
Jonathan Holder,NYY,2017,3.615266739,0.500052214,4.088247071,-0.357139945,3.466649044,0.05833333,0.31666667,4.18,87.51241629,Jonathan Holder,16588,656547
George Kontos,- - -,2017,3.715428722,0.485647179,3.587396304,-1.814326018,3.454909259,0.03191489,0.28191489,3.22,85.64690891,George Kontos,9486,502004
Matt Andriese,TBR,2017,4.925081555,0.476601215,4.409385968,-0.554725909,4.416479266,0.06390977,0.38345865,5.03,89.57738182,Matt Andriese,12022,542882
Brad Ziegler,MIA,2017,3.732107826,0.472589463,4.401685699,-0.877319992,4.051222091,0.00613497,0.36196319,3.95,85.75971,Brad Ziegler,7293,446899
Alex Wilson,DET,2017,4.174306749,0.466971636,4.732914311,-0.928892016,4.408685891,0.07,0.38,4.7,87.75618822,Alex Wilson,9239,543935
Gabriel Ynoa,BAL,2017,4.31148606,0.465280265,5.156007383,0.282556009,4.569931253,0.09821429,0.42857143,5.81,89.68703391,Gabriel Ynoa,12938,593679
Jared Hughes,MIL,2017,3.928589645,0.458721995,3.981265559,0.758050025,3.855543317,0.05421687,0.36144578,4.36,86.47313262,Jared Hughes,9325,453172
Enny Romero,WSN,2017,3.858238625,0.458524972,4.300557438,0.132841945,3.670478296,0.05844156,0.33766234,4.21,88.39895182,Enny Romero,4001,544836
Shelby Miller,ARI,2017,3.566730781,0.446611196,4.83548337,-0.241085991,5.062560148,0.04477612,0.25373134,3.47,86.62121212,Shelby Miller,10197,571946
Wandy Peralta,CIN,2017,4.162794966,0.445075572,4.012435085,0.220929995,3.917698824,0.02209945,0.31491713,2.99,85.96546024,Wandy Peralta,14295,593974
Chad Bettis,COL,2017,4.884258447,0.442882925,4.559229264,-0.038986005,4.735569739,0.03797468,0.27848101,4.15,85.41381996,Chad Bettis,10587,518452
Mark Melancon,SFG,2017,3.224306369,0.442541599,3.347351424,-0.605063975,3.239822164,0.03191489,0.29787234,3.68,85.28281985,Mark Melancon,4264,453343
Nate Karns,KCR,2017,4.481168978,0.437123407,3.705251915,0.655723989,3.590841321,0.09016393,0.37704918,4.54,88.42334887,Nate Karns,12638,501992
Zach McAllister,CLE,2017,3.770543109,0.407944888,4.044072682,0.054122057,3.579422934,0.06832298,0.42236025,4.3,89.81957699,Zach McAllister,2895,502083
Dan Otero,CLE,2017,3.640973212,0.4037956,3.022848724,0.681549966,2.95598901,0.02564103,0.35384615,4.12,86.17088826,Dan Otero,7385,519096
Danny Farquhar,- - -,2017,4.069802091,0.40201287,5.406618077,0.592998043,4.808298592,0.02898551,0.24637681,3.3,87.07392467,Danny Farquhar,8501,543144
Oliver Pérez,WSN,2017,3.824306746,0.393221706,4.56638811,0.777113974,3.553903363,0.06818182,0.29545455,4.15,86.58084142,Oliver Perez,1514,424144
Peter Moylan,KCR,2017,4.000336829,0.382579952,4.263167987,1.755821943,4.099811048,0.03592814,0.24550898,3.45,84.30952888,Peter Moylan,4891,493247
Kirby Yates,- - -,2017,3.91646336,0.382369131,3.298089631,0.012659997,2.463597136,0.09836066,0.36885246,3.13,87.1743898,Kirby Yates,9073,489446
Michael Feliz,HOU,2017,3.782639943,0.379541159,3.580071817,-0.921460092,3.188949929,0.07142857,0.41269841,4.18,88.09698971,Michael Feliz,11903,593140
Blaine Boyer,BOS,2017,3.593123659,0.368259668,4.629214763,0.771617949,4.43043611,0.04615385,0.32307692,4.7,87.70327226,Blaine Boyer,2237,430641
Bartolo Colon,- - -,2017,5.21358375,0.366071939,5.143530977,-2.857009977,5.082682355,0.06692161,0.37284895,5.44,88.84388021,Bartolo Colon,375,112526
Nick Wittgren,MIA,2017,3.582836481,0.362883002,4.316431807,0.369654,3.791284024,0.04761905,0.4047619,4.61,89.9596875,Nick Wittgren,15594,621295
Tyler Mahle,CIN,2017,4.007639694,0.357671827,5.786445993,0.321759999,5.52633858,0,0.22222222,4.48,86.21634061,Tyler Mahle,16358,641816
Adam Morgan,PHI,2017,4.218615724,0.354061902,3.467523627,0.103486113,3.303146577,0.07432432,0.29054054,3.79,86.84463961,Adam Morgan,12580,605388
Jose Alvarez,LAA,2017,3.917914064,0.352840006,3.985244247,-0.465947956,3.739296293,0.05479452,0.33561644,4.09,86.40917276,Jose Alvarez,5358,501625
Carlos Estévez,COL,2017,3.838052092,0.352644473,4.117261487,0.887500048,4.139649815,0.03883495,0.38834951,4.67,88.45930032,Carlos Estevez,14542,608032
Taylor Rogers,MIN,2017,4.09177205,0.352606505,4.256350158,0.606646061,4.143881155,0.06707317,0.35365854,5.1,87.81480103,Taylor Rogers,13449,573124
Matt Grace,WSN,2017,3.957639908,0.351907879,4.316076035,0.208693948,4.247079501,0.04907975,0.28834356,4.15,86.17137544,Matt Grace,11449,594840
Félix Hernández,SEA,2017,5.01533222,0.346805274,4.025208397,-0.585313916,4.190350244,0.09302326,0.3372093,5.78,86.99631587,Felix Hernandez,4772,433587
AJ Ramos,- - -,2017,4.095139979,0.346155666,4.302596269,1.207783997,4.008079691,0.05333333,0.26,3.95,85.76196289,AJ Ramos,8350,573109
Buck Farmer,DET,2017,5.053473028,0.333926171,5.135948618,-0.870955884,4.58341483,0.06164384,0.34931507,3.92,88.90389278,Buck Farmer,14814,571656
Jimmie Sherfy,ARI,2017,2.032639527,0.333428651,3.867033796,0.528459966,3.355009576,0.03846154,0.11538462,1.3,85.01603816,Jimmie Sherfy,15118,642073
Tony Zych,SEA,2017,3.993705242,0.330442935,4.797818525,0.226913974,4.58624926,0.01785714,0.28571429,3.95,84.26573937,Tony Zych,12876,543964
Víctor Arano,PHI,2017,1.845139147,0.324661255,3.346007588,0.284969985,3.180279448,0.04,0.24,2.07,84.80104492,Victor Arano,15915,644364
Zach Putnam,CHW,2017,1.426871479,0.322572559,2.863598801,0.546350002,2.341352713,0,0.27777778,1.91,82.57205539,Zach Putnam,9080,474029
Austin Maddox,BOS,2017,2.638408887,0.321620464,4.967112267,0.507160008,4.201698721,0.03921569,0.29411765,2.57,86.161875,Austin Maddox,14241,545348
Brad Boxberger,TBR,2017,3.430367014,0.319991082,3.355591196,-0.257098019,2.940682811,0.05797101,0.31884058,2.66,86.78462424,Brad Boxberger,10133,502202
Héctor Rondón,CHC,2017,4.116942105,0.31778878,3.431810438,0.119433902,3.200517768,0.07482993,0.32653061,4.04,86.02062904,Hector Rondon,2391,444468
Lucas Giolito,CHW,2017,4.944404601,0.31659621,4.416013735,0.619287968,4.487231871,0.03846154,0.33846154,4.01,86.87991333,Lucas Giolito,15474,608337
Fernando Abad,BOS,2017,3.68435742,0.315130115,4.367374962,0.288619965,4.091501748,0.04615385,0.25384615,3.39,87.12281977,Fernando Abad,4994,472551
Steven Brault,PIT,2017,4.340331893,0.314119905,5.575670908,-0.357354015,5.223707625,0.04065041,0.32520325,4.96,86.37777377,Steven Brault,15291,643230
Jeurys Familia,NYM,2017,3.603585652,0.306834191,4.014037631,-0.722023904,4.228666989,0.01428571,0.28571429,3.71,83.99373851,Jeurys Familia,5114,544727
James Pazos,SEA,2017,4.052050056,0.302919328,3.649070592,-0.994032085,3.503782015,0.03424658,0.34246575,3.39,87.37513658,James Pazos,13323,572021
Jeremy Hellickson,- - -,2017,5.767395852,0.300305262,5.509365733,-2.338732064,5.365464666,0.06433824,0.34007353,5.44,87.78482887,Jeremy Hellickson,4371,476451
Boone Logan,CLE,2017,3.157639694,0.297414482,3.105415294,0.446944028,3.14801757,0.03773585,0.26415094,3.57,85.48873197,Boone Logan,5525,457429
Dillon Gee,- - -,2017,4.758991095,0.297194965,4.778239169,-0.091728024,4.325632523,0.07236842,0.32894737,4.76,87.13311438,Dillon Gee,7396,518716
Steven Matz,NYM,2017,5.047639983,0.295584202,4.575386524,-1.008754134,4.705999535,0.06578947,0.37719298,5.27,88.41066424,Steven Matz,13361,571927
Fernando Salas,- - -,2017,3.924685593,0.293972401,4.344385998,-0.436794028,4.045348222,0.05945946,0.31891892,4.42,88.906988,Fernando Salas,4971,477569
José Leclerc,TEX,2017,4.493406192,0.287588924,5.224414313,0.231532037,4.867831543,0.03092784,0.29896907,3.17,84.9514854,Jose Leclerc,14524,600917
Dan Winkler,ATL,2017,2.808802408,0.286109626,3.515161766,0.583307981,3.147361529,0.03448276,0.17241379,2.81,84.28467669,Dan Winkler,12237,595465
Bruce Rondón,DET,2017,3.285299289,0.282401562,3.931542919,-0.68708998,3.868841305,0.02325581,0.34883721,4.86,88.9025595,Bruce Rondon,5766,541652
Deck McGuire,CIN,2017,3.157639694,0.280979238,5.460333608,-0.001374006,4.555525365,0.07142857,0.33333333,3.81,88.42590332,Deck McGuire,11596,592547
Cory Gearrin,SFG,2017,3.892933977,0.280786037,4.645445401,1.110545874,4.406394103,0.01675978,0.34078212,3.47,86.82473738,Cory Gearrin,7947,518715
Matt Cain,SFG,2017,5.063806124,0.278028935,5.299168071,-1.731673859,5.453309859,0.05656109,0.35972851,5.81,88.54269808,Matt Cain,4732,430912
Asher Wojciechowski,CIN,2017,5.179029801,0.274645902,4.913184688,-0.90279603,4.185351,0.06282723,0.33507853,4.45,88.0437295,Asher Wojciechowski,10836,592879
Sergio Romo,- - -,2017,4.217519946,0.272240132,4.096908996,1.032727979,3.5958101,0.06896552,0.26896552,3.57,85.72584566,Sergio Romo,9817,489265
Al Alburquerque,- - -,2017,2.935417472,0.269326001,4.121288338,0.054213986,4.316551944,0,0.2244898,2.83,85.32404187,Al Alburquerque,6324,456379
Josh Fields,LAD,2017,4.175183758,0.26924932,4.110188082,0.910274029,3.460772095,0.04761905,0.39455782,3.32,89.89100216,Josh Fields,5070,451661
Trevor Cahill,- - -,2017,5.276687217,0.269017875,4.155777781,-0.996302033,4.430774862,0.06097561,0.28861789,4.42,86.37179893,Trevor Cahill,6249,502239
Jarlín García,MIA,2017,4.226390025,0.265679926,4.931810421,0.258732021,4.374205966,0.0308642,0.31481481,4.12,85.5472558,Jarlin Garcia,18282,606424
Mark Leiter Jr.,PHI,2017,5.142934202,0.255018655,4.190444193,-1.548729777,4.141088204,0.06959707,0.33333333,4.99,86.01955666,Mark Leiter Jr.,15551,643410
Jarred Cosart,SDP,2017,4.53263937,0.253209427,6.163211426,-0.321319982,6.483961841,0.02564103,0.34615385,5.1,87.68761613,Jarred Cosart,10304,543054
Zack Wheeler,NYM,2017,5.03408735,0.247743547,4.361903085,-0.756967902,4.635784762,0.06870229,0.35496183,4.96,87.58665187,Zack Wheeler,10310,554430
Francis Martes,HOU,2017,4.445983237,0.242324732,4.408074924,-0.175998032,4.02468289,0.05673759,0.37588652,4.7,87.84552699,Francis Martes,17303,642564
Daniel Wright,LAA,2017,4.22543665,0.241984755,5.825614666,0.150079992,5.610199964,0.015625,0.328125,6.08,86.42631991,Daniel Wright,15179,642229
Josh Lindblom,PIT,2017,2.093123532,0.238622054,4.675261788,-0.109896004,4.055846354,0,0.39473684,3.32,89.95384457,Josh Lindblom,7882,458676
Jeff Locke,MIA,2017,4.563889191,0.238019928,4.99563382,-0.956276059,5.065569189,0.06306306,0.33333333,5.48,88.86210234,Jeff Locke,2929,502046
Chris O'Grady,MIA,2017,4.642488479,0.234103665,5.168956636,-0.022698008,5.071509525,0.08333333,0.34375,5.78,88.23473596,Chris O'Grady,13818,622217
Tim Mayza,TOR,2017,2.981169007,0.231131062,2.1519502,-0.172794059,2.343264895,0.04166667,0.45833333,4.27,91.35997518,Tim Mayza,15042,641835
Alec Asher,BAL,2017,5.257639627,0.227860853,5.403421145,-0.429761961,4.815154917,0.06382979,0.27659574,4.67,86.87735959,Alec Asher,13560,594742
Joaquín Benoit,- - -,2017,4.508633387,0.220806181,5.174523098,-0.818476051,4.480008388,0.0625,0.28472222,3.98,86.00487242,Joaquin Benoit,1437,276542
Edward Paredes,LAD,2017,2.077639159,0.220396385,2.225293279,0.376895994,1.862789431,0.05,0.45,2.76,90.96234741,Edward Paredes,4168,487675
Nick Martinez,TEX,2017,5.798358694,0.219295546,4.99925271,-1.36263606,5.036306229,0.0656168,0.30708661,5.37,87.09278258,Nick Martinez,12730,607259
