Name,AAV,catcher,year,Age,stayed_same_team,G,PA,HR,R,RBI,AVG,OBP,SLG,GDP,H,OPS,PlayerId,G_2,PA_2,HR_2,R_2,RBI_2,AVG_2,OBP_2,SLG_2,GDP_2,H_2,OPS_2,SB_success,SB_success_2,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,BABIP_2,wOBA_2,wRC+_2,Off_2,Def_2,BsR_2,WAR_2,wRAA_2,UBR_2,WPA_2,Clutch_2,Barrel%_2,HardHit%_2,xBA_2,xSLG_2
"Francisco Cervelli",2.375259354,True,2020,34,False,48,160,3,15,12,0.212765957,0.301886792,0.34751773,7,30,0.649404522,5275,104,404,12,39,57,0.259036144,0.378109452,0.430722891,7,86,0.808832343,100,40,0.278350515,0.28492941084148,72.69200344116109,-5.024518369359646,0.5481039863079786,0.740165363997221,0.06123820274235395,-4.879306400788698,-0.9000000059604645,-0.533549964427948,-0.20921082769318367,0.04950495,0.31683168,0.204,0.348,0.308333333,0.35497910928845106,123.83778763928368,9.443978652727898,-2.8978304862976074,-2.3141155524645,1.9479395813418932,13.278640254072021,-0.40000002086162567,0.9946938157081604,-0.4179640752696513,0.08267717,0.3976378,0.236,0.413
"Jarrod Dyson",2.375259354,False,2020,35,False,130,452,7,65,27,0.23,0.31263858,0.32,1,92,0.63263858,4866,67,237,2,29,12,0.189320388,0.282051282,0.257281553,3,39,0.539332835,88.23529411764706,84.21052631578947,0.275080906,0.280514604500815,68.4693306905035,-12.134112558484137,4.330572165548801,6.669326552189887,0.6433225034431773,-15.402901560224652,3.700000047683716,-0.7661142945289612,0.6525279902876385,0.01577287,0.21766562,0.22,0.294,0.216374269,0.24444369868985538,47.686756640953064,-10.704057347523552,2.159687966108322,4.433284418657422,-0.13213184995893465,-13.58132443440197,1.699999988079071,-0.9400662779808044,0.2210953661495857,0.01704545,0.19318182,0.232,0.308
"Jedd Gyorko",2.375259354,False,2020,31,False,62,101,2,6,9,0.173913043,0.247524752,0.25,3,16,0.497524752,10816,125,402,11,49,47,0.262108262,0.345771144,0.415954415,12,92,0.761725559,100,100,0.212121212,0.22389387553281123,36.24570764702888,-9.443830629570444,3.745398759841919,-0.9481834713369608,-0.2403617788043712,-8.385103378204663,-0.9000000059604645,0.4837397485971451,1.0734612245860424,0.04411765,0.32352941,0.211,0.351,0.303370786,0.3327531887227623,111.12611320512305,3.951325705574475,0.1803269386291504,-1.5095105124637485,1.6930856000937415,5.92401562754216,-2.200000047683716,0.456697940826416,0.1855575065895535,0.07194245,0.31294964,0.228,0.397
"Matt Wieters",2.375259354,True,2020,34,True,67,183,11,15,27,0.214285714,0.267759562,0.434523809,3,36,0.702283371,4298,76,271,8,24,30,0.238297872,0.329629629,0.374468085,5,56,0.704097714,50,0,0.223214285,0.2921642429841672,81.46666802285296,-5.238978752026741,-3.364996910095215,-0.7642134856432676,-0.26835929412033094,-4.393305572772805,-0.8999999761581421,-0.29307180643081665,-0.0036699775604668305,0.05691057,0.34146341,0.217,0.399,0.260869565,0.3078047932310497,89.48278496099152,-5.241314581771745,1.4674268960952759,-1.7614714368246496,0.4661633387630247,-1.5219793670711947,-0.8999999761581421,-0.6920498013496399,-0.9175321811568395,0.04145078,0.33678756,0.226,0.386
"Ryan Zimmerman",2.375259354,False,2020,35,True,52,190,6,20,27,0.257309941,0.321052631,0.415204678,4,44,0.736257309,4220,85,323,13,33,51,0.263888888,0.3374613,0.486111111,10,76,0.823572411,0,50,0.296875,0.3133726932500538,89.7352881033539,-2.7137859216435154,-3.213255748152733,-0.1406304407864809,0.0133462196102766,-1.0781181039763887,0.8999999538064003,-0.8580719232559204,-0.691197762709047,0.05223881,0.49253731,0.248,0.444,0.283783783,0.35120541579234676,118.48170658758576,7.719203394947993,-3.3205630779266357,0.4307695310562849,1.4714291026232558,9.62197630025302,0.5,0.8644763231277466,-0.257241002761441,0.11914894,0.52765957,0.267,0.507
"Cameron Maybin",1.7814445155,False,2020,33,False,82,269,11,48,32,0.284518828,0.364312267,0.493723849,5,68,0.858036116,5223,129,384,4,32,28,0.248538011,0.325520833,0.336257309,7,85,0.661778142,60,66.66666666666666,0.365384615,0.36249559209249277,127.72928573727658,9.301445626312837,-1.380063533782959,-0.23211080767214298,1.7166699855102283,9.895997079679713,1.5000000447034836,-0.34794557094573975,-1.8577063264118456,0.09580838,0.39520958,0.253,0.453,0.305660377,0.29468431734229505,87.53295183948455,-5.90479562906566,-1.201466515660286,-0.13388876430690289,0.5149734036353042,-6.259577415045527,-1.5999999940395355,-0.9101899266242981,-0.2764025251487958,0.03717472,0.33085502,0.256,0.374
"Domingo Santana",1.7814445155,False,2020,27,False,121,507,21,63,69,0.252771618,0.328712871,0.441241685,11,114,0.769954556,10348,85,235,5,21,20,0.265402843,0.327659574,0.412322274,3,56,0.739981848,72.72727272727273,50,0.347014925,0.32632369701824493,107.12521737684713,3.7803234756704303,-20.8234543800354,-0.8367847697809339,0.1300408179927589,2.7989902767132855,0.800000011920929,0.07230981439352036,-0.5879229552397106,0.12027491,0.40549828,0.25,0.478,0.386363636,0.31913922510595405,98.3707878265081,-0.18738076196442965,-0.8982222080230713,0.2800692040473223,0.6293614934708294,0.8531193629520046,0,-0.037684209644794464,-0.29626954017112495,0.10218978,0.38686131,0.223,0.378
"Matt Joyce",1.7814445155,False,2020,35,False,129,238,7,32,23,0.295,0.407563025,0.45,3,59,0.857563025,3353,83,246,7,34,15,0.207729468,0.322448979,0.352657004,3,43,0.675105983,0,0,0.351351351,0.3718407189144808,127.39420842502884,8.540944036858727,-2.8964919447898865,-0.06109435111284256,1.2860658902561397,10.678138558583905,-0.6000000238418579,0.8939078450202942,-0.2342239954344909,0.06451613,0.33548387,0.27,0.438,0.241610738,0.29902573868080423,91.13864979504356,-3.4335476539206207,-3.6277939677238464,-0.8275821499992162,0.13888753605580512,-3.1433825133942515,0.10000002384185791,-1.0157922506332397,-0.8080481561412685,0.07006369,0.31847134,0.225,0.402
"Adeiny Hechavarria",1.187629677,False,2020,31,True,84,221,9,34,33,0.24137931,0.298642533,0.443349753,3,49,0.741992286,10459,94,321,6,34,31,0.246621621,0.278996865,0.344594594,7,73,0.623591459,75,100,0.272108843,0.31170125676495997,93.78065739811873,-0.6140596139638861,-1.0772473216056824,1.1993771605193615,0.5208578533519372,-1.5733243580370386,0.20000001788139343,1.713733658194542,1.361080255938546,0.04487179,0.29487179,0.224,0.385,0.280334728,0.26754615021052797,68.3719841055345,-12.380299637305978,4.429539322853088,-0.21043273713439703,0.2940976826725716,-12.333782415117565,0.1000000461935997,-1.2131564021110535,0.16672845875639952,0.01619433,0.32793522,0.247,0.344
"Guillermo Heredia",1.187629677,False,2020,29,False,89,231,5,31,20,0.225490196,0.305676855,0.362745098,4,46,0.668421953,18721,125,337,5,29,19,0.236301369,0.318181818,0.342465753,4,69,0.660647571,50,33.33333333333333,0.292857142,0.2908467913298628,83.84654920876523,-4.842406076861074,3.0724167823791504,-0.07325289770960808,0.6415519290098654,-5.808715523702553,1.600000023841858,-0.7387843132019043,-0.0755025688017037,0.02721088,0.34693878,0.24,0.345,0.270042194,0.29465723525394094,87.66471030819403,-4.960773042438878,1.3864649161696434,0.008729408262297511,0.8181078647194169,-5.507164897200046,-0.4000000059604645,0.5554240345954895,1.2481051612293226,0.02811245,0.27309237,0.248,0.351
"Josh Phegley",1.187629677,True,2020,32,False,106,342,12,44,62,0.238853503,0.282352941,0.410828025,11,75,0.693180966,9308,39,102,2,13,15,0.204301075,0.25490196,0.344086021,3,19,0.598987981,0,0,0.258196721,0.2911071438999737,82.57033490391706,-9.576790884188663,-1.9349334239959717,-1.958121506497264,0.08624598003841855,-8.52294878853048,-2.0000001192092896,-0.7281700372695923,-0.3351156599113859,0.01937984,0.24031008,0.246,0.371,0.257575757,0.2592670672080096,64.00715498655033,-4.441309354102878,-0.8681567907333374,-0.0524667811114341,-0.18757213708462325,-4.6116740159436,0,-0.23128198087215424,-0.016869471526233026,0.02941176,0.22058824,0.151,0.261
"Ryon Healy",1.187629677,False,2020,28,False,47,187,7,24,26,0.23668639,0.288770053,0.455621301,1,40,0.744391354,15447,133,524,24,51,73,0.235294117,0.276717557,0.411764705,21,116,0.688482262,0,0,0.261904761,0.30759223450951395,94.45662832765699,-2.694448098853718,-4.097549498081207,-1.369558827020228,-0.0011704677869307997,-1.9954771616836298,-3.0000000596046448,-0.7550280690193176,-0.5110358346978879,0.09774436,0.36842105,0.24,0.432,0.25698324,0.29624145335823526,88.74578781103747,-10.294968094910747,-13.436193466186523,-3.245115424040705,-0.5986941229583581,-7.88586193486235,-2.200000047683716,-0.21480588614940643,0.5850655160984786,0.06544503,0.41361257,0.258,0.442
"Steven Souza Jr.",1.187629677,False,2020,31,False,72,272,5,21,29,0.22,0.309,0.369,4,53,0.678,5667,72,272,5,21,29,0.22,0.309,0.369,4,53,0.678,85.71428571428571,85.71428571428571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.298136645,0.29945321512572903,84.44237353533602,-5.02057247015594,-4.69870126247406,0.14599217544309795,-0.14269726067979122,-3.380755724738748,0.4000000059604645,-0.6338882446289062,-0.03469340031327239,0.07831325,0.39759036,0.233,0.388
"Brock Holt",0.6692293229895001,False,2020,32,False,87,295,3,38,31,0.297297297,0.369491525,0.401544401,4,77,0.771035926,9345,109,367,7,41,46,0.277258566,0.36239782,0.411214953,7,89,0.773612773,100,50,0.364532019,0.3328638599843395,102.52588083054435,-1.059763050165044,3.108782708644867,-2.012118018232286,1.237859762658905,3.296354488011433,-1.7999999523162842,0.21647201478481293,0.06833388154832926,0.01456311,0.30582524,0.248,0.349,0.337448559,0.3384353469495904,109.61735748902305,1.7584984435791151,0.8842420876026154,-2.460947999730706,1.5636695424993763,7.109441265752353,-2.9000001400709152,1.1878761053085327,0.8604263416777997,0.032,0.308,0.263,0.384
"Manny Machado",35.661998249999996,False,2019,26,False,162,709,37,84,107,0.297468354,0.366713681,0.537974683,26,188,0.904688364,11493,156,690,33,81,95,0.258730158,0.310144927,0.471428571,17,163,0.781573498,87.5,69.23076923076923,0.304435483,0.3765743402427254,140.78177841093927,37.73180893329456,9.48143482208252,3.0094695596490055,7.247108986105793,35.86125605237223,1.399999976158142,3.0264998078346252,0.21738748812869968,0.10131332,0.48217636,0.288,0.517,0.264765784,0.32751592729115936,101.55928075091927,-3.056679047285625,-2.212794542312622,-4.384129352867603,1.7434373190411465,3.8594878021487506,-3.6999998092651367,1.2583979368209839,1.444626347508404,0.09351145,0.47519084,0.284,0.522
"Bryce Harper",30.175536975282768,False,2019,26,False,159,695,34,103,100,0.249090909,0.392805755,0.496363636,7,137,0.889169391,11579,111,492,29,95,87,0.319047619,0.412601626,0.595238095,15,134,1.007839721,81.25,66.66666666666666,0.289325842,0.37565619701489433,134.81894431684267,28.834990514008524,-18.922054052352905,-0.7104199521709234,3.2122330066853704,34.56650022862871,-2.799999952316284,3.3886094093322754,-0.11770593640180493,0.1,0.45128205,0.263,0.519,0.355932203,0.4157258274649384,155.0919476028547,32.850500004169454,-8.720767736434937,-1.987259699497372,4.08515481220907,39.37588587430205,-0.09999999403953552,3.9953980445861816,0.049930655473494845,0.09567901,0.42592593,0.294,0.55
"Josh Donaldson",27.340865325,False,2019,33,False,52,219,8,30,23,0.245989304,0.351598173,0.44919786,3,46,0.800796033,5038,113,496,33,65,78,0.269879518,0.385080645,0.559036144,5,112,0.944116789,100,50,0.301587301,0.34476300401072346,116.82242828134751,4.647161388597803,-1.6210190169513226,0.24296724307350814,1.0822623767194113,5.340889192247184,-0.7000000104308128,0.03435168415307999,-0.29827218804523303,0.08208955,0.41044776,0.231,0.417,0.289377289,0.3963655780060123,150.66394690183043,31.042807028421493,1.8555263876914978,0.038247931748628616,4.904506795030277,31.59247427878651,1.8999998569488525,3.128108501434326,0.4213414197877787,0.12745098,0.44117647,0.259,0.55
"Yasmani Grandal",21.694382268749997,False,2019,30,False,140,518,24,65,68,0.24090909,0.349420849,0.46590909,12,106,0.815329939,11368,129,482,22,50,58,0.246575342,0.307692307,0.458904109,10,108,0.766596416,66.66666666666666,0,0.277966101,0.35171000454827017,124.7688957548644,12.661839986138936,22.56625747680664,-3.0030023760627955,5.259959797784811,15.644136677182237,-4.800000190734863,-0.5712904930114746,-2.422458641405168,0.10971787,0.39811912,0.222,0.438,0.297577854,0.3248840944682734,101.7060028310397,-3.724644737575585,26.53362798690796,-4.781520106364042,3.919485635886722,1.6255458800341842,-3.7000001445412636,-1.1960240602493286,-1.7372191598165858,0.06410256,0.38461538,0.21,0.38
"Andrew McCutchen",19.812221253962445,False,2019,32,False,155,682,20,83,65,0.25483304,0.36803519,0.423550087,12,145,0.791585277,9847,156,650,28,94,88,0.278947368,0.363076923,0.485964912,10,159,0.849041835,60.86956521739131,68.75,0.304136253,0.3471719275137051,120.53138724539303,13.21054294048291,-14.311241149902344,-3.7405008499044925,2.079194163810491,18.065066119837056,-4.200000189244747,1.8116939961910248,0.22763923717306134,0.07888631,0.41531323,0.26,0.444,0.305361305,0.36017110976137856,122.36359320916162,18.686059583306182,-4.687036395072937,0.002830829005688429,3.617551460785259,21.54789727260532,0.10000002384185791,1.6276177167892456,-0.8327517055328904,0.0678337,0.38293217,0.283,0.481
"Michael Brantley",19.0197324,False,2019,32,False,143,631,17,89,76,0.308771929,0.364069952,0.468421052,15,176,0.832491004,4106,90,375,9,47,52,0.298816568,0.357333333,0.443786982,8,101,0.801120315,80,91.66666666666666,0.318637274,0.35882986018312757,125.01741227060089,20.45439158274585,-7.781330227851868,1.582935978192836,3.5253115541056377,22.721871311187535,1.399999976158142,1.9355885982513428,0.27852219981024673,0.03088803,0.37065637,0.306,0.452,0.325088339,0.34168551525762003,108.8682871234517,6.698429617170328,-0.7610321044921875,2.595293950755149,1.823477020121072,6.5816001729817035,2.2999998927116394,0.8308060169219971,-0.12485256047385584,0.04109589,0.35958904,0.288,0.432
"AJ Pollock",17.830999124999998,False,2019,31,False,113,460,21,61,65,0.256658595,0.315904139,0.484261501,6,106,0.80016564,9256,112,466,14,73,49,0.265882352,0.330472103,0.470588235,8,113,0.801060338,86.66666666666667,76.92307692307693,0.284280936,0.33781501918183376,110.07451620118307,8.039814485862626,2.059326320886612,2.381700985133648,2.49028798890693,8.67823152865447,1.4999999403953552,1.5076977014541626,0.03204080538933507,0.09657321,0.40498442,0.249,0.468,0.29117647,0.3401941953166839,102.62531588729459,5.011180207389822,-1.2255139350891113,3.438774997368455,1.9714101543356886,7.592274418357244,0.3999999761581421,0.05531986057758331,-0.22818542526727006,0.05367232,0.38418079,0.28,0.445
"Nelson Cruz",16.9988858325,False,2019,38,False,144,591,37,70,97,0.256262042,0.34179357,0.50867052,15,133,0.85046409,2434,155,645,39,91,119,0.287769784,0.375193798,0.548561151,15,160,0.923754949,100,50,0.264462809,0.3608406836058906,132.8285907612369,21.893447131531175,-14.548220336437225,-1.3004312694538385,2.836090801841836,22.25097482270361,-3.4000003337860107,2.568687915802002,1.239753477815941,0.135,0.5125,0.281,0.566,0.315104166,0.38491614961698883,146.41368931688342,31.265861990808588,-17.06614065170288,-5.670206677168608,3.533232176640139,34.850980288296086,-3.799999952316284,3.589698314666748,0.24880582332902845,0.13711584,0.48699764,0.288,0.597
"Daniel Murphy",14.2647993,False,2019,34,False,91,351,12,40,42,0.298780487,0.336182336,0.454268292,5,98,0.790450628,4316,144,593,23,94,93,0.322097378,0.384485666,0.543071161,16,172,0.927556827,100,100,0.308243727,0.33792916700286646,110.66456461156355,4.134020144498436,-9.331864595413208,-0.4362289367709309,0.5718758426586233,6.6492158627663684,-1.7999998331069946,0.8934896290302277,0.5802555963518155,0.04810997,0.28522337,0.304,0.455,0.340961098,0.38462538422698184,134.6721335620629,24.71351904698273,-8.407259941101074,-1.712530871387571,3.6521305098141585,31.895783290700965,-1.100000023841858,2.754446268081665,0.2674720780999982,0.04130435,0.4173913,0.301,0.492
"DJ LeMahieu",14.2647993,False,2019,30,False,128,581,15,90,62,0.275797373,0.321243523,0.427767354,14,147,0.749010877,9874,155,682,8,95,64,0.310344827,0.374079528,0.408866995,24,189,0.782946523,54.54545454545454,54.54545454545454,0.297968397,0.32241566245008213,87.18245186064787,-12.296349679829348,12.139877915382385,-3.2041133961174637,1.8161759693303272,3.6621373263078008,0.6000000238418579,1.3785736560821533,1.112031391270188,0.04347826,0.42826087,0.276,0.419,0.350775193,0.34174231776094016,94.48249909097458,-7.118193255404167,17.68997836112976,-2.2817758130840957,3.3859533787058154,12.00242828750781,0.20000004768371582,-0.6538619995117188,-0.15746830235778075,0.01518027,0.41176471,0.304,0.404
"Marwin Gonzalez",12.481699387499999,False,2019,30,False,145,552,16,61,68,0.247443762,0.32358318,0.408997955,14,121,0.732581135,5497,134,515,23,67,90,0.303296703,0.376953125,0.529670329,8,138,0.906623454,40,72.72727272727273,0.300859598,0.31759325710727887,103.60675339940289,0.28320053909331655,-1.198632001876831,-2.096866459120065,1.8484864582493876,1.307753272265048,-1.5000000223517418,0.9376500248908997,0.35135929226545903,0.06216216,0.41351351,0.243,0.413,0.343283582,0.3818143924155573,143.76976898403285,26.933290049703196,0.3315603733062744,-0.8783337976783514,4.40627512040375,26.478728948430494,-0.6000000238418579,3.077160358428955,1.710028862487849,0.06094183,0.36565097,0.247,0.408
"Jed Lowrie",11.887332749999999,False,2019,35,False,157,680,23,78,99,0.266778523,0.352941176,0.447986577,8,159,0.800927753,4418,153,645,14,86,69,0.276895943,0.359689922,0.447971781,10,157,0.807661703,0,0,0.303571428,0.34740027245435867,124.14964747987695,17.292706333540053,8.696884512901306,-2.3387881931848824,5.06855828753123,18.145951573710562,-1.5,3.1669836044311523,0.47453868858849146,0.0552017,0.37579618,0.246,0.408,0.313596491,0.3470850347731013,120.10523380565672,12.857782415481985,5.200841695070267,-3.141986345872283,3.917295237263975,14.25933496411401,-1.2999999523162842,1.5422343015670776,0.22519244607052635,0.05531915,0.37234043,0.289,0.481
"Mike Moustakas",11.887332749999999,False,2019,30,True,152,635,28,66,95,0.2513089,0.314960629,0.458987783,13,144,0.773948412,4892,148,598,38,75,85,0.272072072,0.31438127,0.52072072,18,151,0.83510199,80,0,0.258928571,0.3287358081530011,105.05353388152412,0.6361290910756017,-2.7892854809761047,-3.222436608048156,1.933454365195122,7.276088531875032,-3.100000038743019,0.7213200032711029,0.9361282772033852,0.08193277,0.3907563,0.257,0.461,0.263403263,0.3446868228428255,113.14700909884664,7.575449153512684,-1.3989817574620247,-2.1245793611742556,2.5802264143671123,12.010044222895024,-3.1999999284744263,0.6714742183685303,-0.10401461462217676,0.08137045,0.33618844,0.268,0.492
"Wilson Ramos",11.292966112499998,True,2019,31,False,111,416,15,39,70,0.306282722,0.358173076,0.486910994,20,117,0.84508407,1433,64,224,11,19,35,0.259615384,0.28959276,0.447115384,11,54,0.736708144,0,0,0.352941176,0.3614723053243425,131.91101875336997,10.483610356049688,5.495174691081047,-5.477078880416229,3.0719844287249876,15.883502152804361,-7.900000236928463,0.5505578853189945,-0.9243409236243977,0.0625,0.47368421,0.259,0.438,0.262195121,0.3066321905345133,92.52419741414386,-3.186911244119347,1.7260823845863342,-1.1208142484538257,0.5908512299338439,-2.6947128518361754,-1,-0.621282160282135,-0.5754422978280466,0.07303371,0.35955056,0.253,0.46
"Brian Dozier",10.698599475,False,2019,32,False,151,632,21,81,72,0.215189873,0.305379746,0.390596745,12,119,0.695976491,9810,152,705,34,106,93,0.270664505,0.358865248,0.497568881,11,167,0.856434129,80,69.56521739130434,0.240196078,0.3038500844959978,90.40550984219215,-5.687896764681926,-5.116710603237152,1.6339533005375415,1.049877204441594,-5.584027145135468,-0.3999999985098839,-1.3743102252483368,-0.851113958355566,0.05594406,0.28438228,0.204,0.343,0.299549549,0.3618832151265615,125.89454018503977,22.866788811417344,14.687892436981201,0.34296175790950656,6.054877223007316,24.389776497980627,3.0999998450279236,1.130236268043518,-0.7957726452013103,0.07531381,0.34518828,0.244,0.468
"Jonathan Schoop",8.915499562499999,False,2019,27,False,131,501,21,61,61,0.232558139,0.266,0.416490486,11,110,0.682490486,11265,160,675,32,92,105,0.292604501,0.337777777,0.503215434,20,182,0.840993211,50,100,0.260997067,0.28979401739246874,80.31314602869033,-13.549449539711613,6.583276867866516,-1.5896688855718821,0.9971260739122054,-10.1841972006633,-0.9000000357627869,-1.2320602536201477,0.385163259304496,0.04132231,0.30578512,0.225,0.352,0.329670329,0.3548188797632853,120.23369311346906,15.531647187052648,7.458669662475586,-1.3192797279916704,4.506733214680337,19.327920118207466,0.20000004768371582,1.6409778594970703,0.005291052052521117,0.06776181,0.3613963,0.271,0.441
"Jeff Mathis",7.429582968749999,True,2019,36,False,69,218,1,15,20,0.2,0.2718894,0.271794871,7,39,0.543684271,3448,60,203,2,13,11,0.215053763,0.277227722,0.322580645,6,40,0.599808367,0,100,0.292307692,0.2433447669501658,46.952485252398056,-16.562549631627142,21.35787081718445,-2.443314861273393,1.1811276845457688,-12.687961444076016,-2.0999999046325684,-1.240450143814087,0.3092688875233722,0.02272727,0.33333333,0.183,0.283,0.308943089,0.261856915642373,51.190914416814806,-13.363865374043312,11.789509296417236,-0.629019299056381,0.5379689191128392,-10.112456698823449,0.10000002384185791,-1.3987462520599365,0.0059766222370090105,0.01587302,0.23809524,0.209,0.308
"Steve Pearce",7.429582968749999,False,2019,36,True,76,251,11,35,42,0.28372093,0.378486055,0.511627906,2,61,0.890113961,9957,92,348,13,38,37,0.252396166,0.318965517,0.43769968,11,79,0.756665197,0,0,0.303030303,0.381514001652539,140.24287783371653,11.84231659065201,-4.701410531997681,-0.23294107732363045,1.6184550143068188,13.68318429745934,0.6999999433755875,1.7917198538780212,0.20611072133000952,0.11363636,0.39204545,0.283,0.527,0.280851063,0.3226182572436264,100.22295961461234,-0.30665680423761177,-10.74191951751709,-0.40238730097189546,0.044179105991668466,0.5082193745075686,0,-0.2953619658946991,0.15043933173601037,0.05241935,0.35887097,0.245,0.416
"Nick Markakis",7.13239965,False,2019,35,True,162,705,14,78,93,0.29695024,0.365957446,0.439807383,18,185,0.805764829,5930,160,670,8,76,76,0.274873524,0.353731343,0.384485666,16,163,0.738217009,50,0,0.317843866,0.3446227181729653,113.71070748720933,10.810061087792096,-7.422873929142952,-0.9914768331218511,2.5720132240110787,17.215632473311675,-1.3999998569488525,0.9013096690177917,-0.3624018423744211,0.02536232,0.41485507,0.293,0.425,0.324267782,0.32051063088131815,92.61034501703006,-6.74648264527508,-10.112517595291138,-0.3829840081743896,0.6147999165003294,-0.21318688394688937,0.800000011920929,0.31038159132003784,0.507804214128266,0.02469136,0.3436214,0.269,0.382
"Robinson Chirinos",6.83521633125,True,2019,35,False,113,426,18,48,65,0.222222222,0.338028169,0.419444444,7,80,0.757472613,3142,88,309,17,46,38,0.254752851,0.36038961,0.505703422,5,67,0.866093032,100,100,0.303921568,0.3333634951025108,101.52691411214472,-2.2769675475521947,-3.874638020992279,-3.0545704322867095,0.8660309689066654,6.489784467781428,-3.7000001445412636,1.9743516445159912,1.007988357079127,0.1036036,0.39189189,0.197,0.394,0.297619047,0.36875462996495234,122.47438905578822,5.831873661068533,2.038088321685791,-2.7363587394356728,1.7988898194679355,12.481776049522017,-2.499999910593033,0.5486941337585449,-0.7638460758795281,0.09677419,0.37634409,0.219,0.453
"Billy Hamilton",6.2408496937499995,False,2019,28,False,153,556,4,74,29,0.236111111,0.299099099,0.327380952,1,119,0.626480051,10199,139,633,4,85,38,0.24742268,0.299363057,0.335051546,5,144,0.634414603,77.27272727272727,81.94444444444444,0.309139784,0.277261648521767,68.40083138053112,-13.573099577083,12.876811265945435,7.877531407168135,1.681765811632651,-16.976229957286947,4.399999976158142,-2.406285047531128,-0.44634996335773147,0.00265252,0.08488064,0.222,0.266,0.313199105,0.27805469180368314,64.51577597044088,-18.212966322043073,14.928594827651978,10.656317701563239,1.8392223779130303,-22.880437654518616,3,-2.7057244777679443,-0.6054437099405772,0.00219298,0.11184211,0.239,0.289
"Jordy Mercer",6.2408496937499995,False,2019,32,False,117,436,6,43,39,0.251269035,0.314942528,0.380710659,12,99,0.695653187,6547,145,558,14,52,58,0.254980079,0.326164874,0.406374501,16,128,0.732539375,100,0,0.305921052,0.2962994523731196,84.62989909897975,-6.0849287687131195,11.395720481872559,2.096946069272235,1.921690255407396,-6.540889498105366,-0.30000007152557373,-1.2561559677124023,-0.39881009587057004,0.04180064,0.31189711,0.264,0.386,0.283582089,0.30838441750325196,88.36167826513082,-9.92239666097269,10.03170371055603,-1.5755670415237546,1.9203358671443298,-5.88762187604264,2,-1.0742485523223877,-0.6599969157787302,0.02884615,0.31971154,0.254,0.374
"Freddy Galvis",5.943666374999999,False,2019,29,False,162,656,13,62,67,0.247508305,0.299236641,0.380398671,8,149,0.679635312,6609,162,663,12,71,61,0.25493421,0.308623298,0.381578947,12,155,0.690202245,57.14285714285714,73.68421052631578,0.303571428,0.2940286515682799,84.88730894619869,-11.434993824726707,12.317150592803955,0.6691832204815,2.159617085801479,-11.056568073612443,-0.30000007152557373,0.6807292699813843,1.534266415980607,0.03246753,0.28138528,0.218,0.341,0.292433537,0.2976838662338546,79.34418211609703,-17.131176000379092,11.612889289855957,0.4704551133327186,1.7195476044233755,-12.982405939523195,-0.3999999761581421,-1.6375179290771484,-1.0999717512476517,0.02385686,0.23459245,0.242,0.36
"Kurt Suzuki",5.943666374999999,True,2019,35,False,105,388,12,45,50,0.270893371,0.332474226,0.443804034,6,94,0.77627826,8259,81,309,19,38,50,0.282608695,0.35064935,0.536231884,5,78,0.886881234,0,0,0.275167785,0.334663004912052,107.05594248081658,0.8443526182208521,-3.447984427213669,-2.498185596661642,0.9556082886915209,6.322210110386492,-1.399999976158142,0.13293413817882538,-0.6312337022024646,0.03225806,0.34516129,0.267,0.409,0.268181818,0.3717377033888125,126.24482689414178,9.639033040327247,-8.79428505897522,-0.7841216390952468,1.1414622383510873,13.259641741697903,-1.2999999523162842,1.1144299507141113,-0.30798842566183016,0.07083333,0.3375,0.259,0.458
"Wilmer Flores",5.05211641875,False,2019,27,False,126,429,11,43,51,0.266839378,0.319347319,0.417098445,8,103,0.736445764,5827,110,362,18,42,52,0.270833333,0.306629834,0.488095238,14,91,0.794725072,0,50,0.269005847,0.31625525040604247,101.92564585272677,-2.3080052156576656,-3.095261335372925,-3.3166153663769364,0.7967161897728445,0.5480873798376182,-4.199999764561653,0.01478024572134018,-0.121039934480344,0.02266289,0.26628895,0.25,0.363,0.27037037,0.331328161370391,107.19550048340116,3.192935395952171,-7.1496387124061584,-0.15491904970258474,0.8449548159075007,3.189415405470734,-0.30000007152557373,0.01756979152560234,-0.555310861732235,0.05208333,0.34027778,0.257,0.448
"Ian Kinsler",4.7549331,False,2019,37,False,128,534,14,66,48,0.240246406,0.301498127,0.379876796,15,117,0.681374923,6195,139,613,22,90,52,0.235934664,0.313213703,0.411978221,9,130,0.725191924,69.56521739130434,73.68421052631578,0.25,0.29783987831533626,85.51258673124995,-6.113028638248748,3.709339916706085,3.1353533880319446,1.6319366214321658,-7.340035239185623,2.5,-1.4995200634002686,-0.7794987260297022,0.03051643,0.25821596,0.248,0.368,0.243792325,0.3125017469721418,91.9273522991701,-4.607398833330197,9.427759170532227,1.4981026034802198,2.4945597809989746,-4.338047557692451,1.7000000476837158,-2.5464999675750732,-1.98094415909401,0.04086022,0.30322581,0.256,0.428
