Name ,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
Alex Colomé,CHW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Colome,6661,517008
Drew Rucinski,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drew Rucinski,12499,607968
Archie Bradley,MIA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archie Bradley,12918,605151
David Dahl,SDP,4,9,1,1,1,0,0,0.222222222,0.111111111,0.111111111,0.444444444,0,0,1,0.555555555,David Dahl,13744,621311
Dereck Rodríguez,- - -,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dereck Rodriguez,14509,605446
Germán Márquez,COL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,German Marquez,15038,608566
Cole Sulser,ARI,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cole Sulser,15256,642121
John Means,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Means,16269,607644
Triston McKenzie,CLE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triston McKenzie,18000,663474
Kolby Allard,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kolby Allard,18694,663465
Matt Krook,NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matt Krook,19315,640454
Caleb Hamilton,BOS,4,6,0,0,0,0,0.166666666,0.833333333,0,0.166666666,0,0,0,0,0.166666666,Caleb Hamilton,19842,643348
Daysbel Hernández,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daysbel Hernandez,20271,678226
Jhonathan Diaz,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jhonathan Diaz,20298,646242
Brooks Kriske,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brooks Kriske,21189,621139
Reiss Knehr,SDP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reiss Knehr,21541,663753
Trevor Rogers,MIA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trevor Rogers,22286,669432
Livan Soto,LAA,4,12,0,2,0,0,0.25,0.166666666,0.222222222,0.416666666,0.222222222,0,0,2,0.638888888,Livan Soto,22471,670869
Packy Naughton,STL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packy Naughton,23292,676050
Jacob Amaya,MIA,4,9,0,1,2,1,0,0.111111111,0.222222222,0.222222222,0.222222222,0,0,2,0.444444444,Jacob Amaya,23296,676070
Clayton Andrews,MIL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clayton Andrews,23631,677076
Lyon Richardson,CIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lyon Richardson,24581,680689
Jacob Lopez,TBR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacob Lopez,25098,682052
Levi Stoudt,CIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Levi Stoudt,25650,686651
Sawyer Gipson-Long,DET,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sawyer Gipson-Long,26048,687830
Jackson Rutledge,WSN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackson Rutledge,26215,671131
Carson Spiers,CIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carson Spiers,27685,686730
Kyle Nicolas,PIT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Nicolas,27775,693312
John McMillon,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John McMillon,27942,669111
T.J. McFarland,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.J. McFarland,3237,519008
Daniel Hudson,LAD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Hudson,7146,543339
Paolo Espino,WSN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paolo Espino,8246,502179
Billy Hamilton,CHW,3,2,0,2,0,2,0,0.5,0,0,0,0,0,0,0,Billy Hamilton,10199,571740
Drew Maggi,PIT,3,6,0,1,1,0,0,0.166666666,0.333333333,0.333333333,0.5,0,0,2,0.833333333,Drew Maggi,11381,543482
Michael Pérez,NYM,3,8,0,1,0,0,0,0.125,0.5,0.5,0.625,0,0,4,1.125,Michael Perez,12977,605421
Colten Brewer,NYY,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colten Brewer,12997,605155
Matt Bowman,NYY,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matt Bowman,13528,621199
Kyle Barraclough,BOS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Barraclough,13713,607457
Chi Chi González,MIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chi Chi Gonzalez,14663,592346
Yacksel Ríos,OAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yacksel Rios,15007,605441
Nick Burdi,CHC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Burdi,16074,595897
Kevin Padlo,LAA,3,8,0,1,0,0,0,0,0.125,0.125,0.25,1,0,1,0.375,Kevin Padlo,16593,656821
Vinny Nittoli,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vinny Nittoli,16754,657697
Jeffrey Springs,TBR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeffrey Springs,17677,605488
Carson Fulmer,LAA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carson Fulmer,18311,608334
Connor Overton,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor Overton,18376,656818
Zack Burdi,TBR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zack Burdi,19159,641420
Tony Santillan,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony Santillan,19926,663574
Darren McCaughan,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darren McCaughan,20038,670766
Chris Paddack,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Paddack,20099,663978
Zach Muckenhirn,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zach Muckenhirn,20209,669105
Zach Logue,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zach Logue,20231,656657
Braden Bristo,- - -,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Braden Bristo,20494,668754
Jacob Latz,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacob Latz,21306,656641
Nicholas Padilla,CHW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicholas Padilla,21327,656820
Kris Bubic,KCR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kris Bubic,21455,663460
Connor Kaiser,COL,3,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,Connor Kaiser,21535,663731
Alex Speas,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Speas,21859,666208
Brenan Hanifee,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brenan Hanifee,22304,669724
Spencer Howard,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spencer Howard,23252,675921
Kyle Leahy,STL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Leahy,24763,681517
Shawn Dubin,HOU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shawn Dubin,24977,681869
McKinley Moore,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McKinley Moore,25663,686842
Cole Waites,SFG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cole Waites,25665,686972
Jeff Lindgren,MIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeff Lindgren,25830,689167
Caleb Kilian,CHC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caleb Kilian,26213,668873
Emerson Hancock,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emerson Hancock,27470,676106
Davis Daniel,LAA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis Daniel,27582,669721
Joe Boyle,OAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Boyle,29608,671212
Alek Jacob,SDP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alek Jacob,29628,689690
Victor Mederos,LAA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Mederos,31533,682989
Orion Kerkering,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orion Kerkering,31776,689147
Tommy Milone,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Milone,7608,543548
Shane Greene,CHC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shane Greene,10756,572888
Matt Reynolds,CIN,2,5,0,1,0,0,0,0.6,0.2,0.2,0.2,0,0,1,0.4,Matt Reynolds,13788,608703
Thyago Vieira,MIL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thyago Vieira,14510,600986
Reyes Moronta,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reyes Moronta,14966,606625
Antonio Senzatela,COL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antonio Senzatela,15488,622608
Tyler Cyr,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tyler Cyr,18421,664202
Enmanuel De Jesus,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enmanuel De Jesus,18554,646241
Zack Collins,CLE,2,6,0,0,0,0,0.333333333,0.333333333,0.5,0.666666666,0.5,0,0,2,1.166666666,Zack Collins,19181,641470
Chris Okey,LAA,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Chris Okey,19245,608360
Nick Hernandez,SDP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Hernandez,19281,663321
Nick Solak,- - -,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nick Solak,19294,669256
Geoff Hartlieb,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geoff Hartlieb,19558,664129
Guillermo Zuñiga,STL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guillermo Zuniga,19588,670871
Rylan Bannon,HOU,2,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0,Rylan Bannon,19768,676625
Daniel Castano,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Castano,19805,641447
Tristan Gray,TBR,2,5,1,1,1,0,0,0,0.4,0.4,1,0,0,2,1.4,Tristan Gray,19877,656484
Cal Mitchell,PIT,2,5,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0.2,Cal Mitchell,22169,668751
Owen White,TEX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Owen White,22273,669391
Prelander Berroa,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prelander Berroa,22932,672860
Janson Junk,MIL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Janson Junk,23301,676083
Tyler Cropley,KCR,2,7,0,0,1,0,0,0.285714285,0.166666666,0.142857142,0.166666666,0,0,1,0.309523808,Tyler Cropley,24485,680418
Jonathan Bowlan,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Bowlan,24607,680742
Kelvin Caceres,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kelvin Caceres,24681,680983
Austin Warren,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Warren,24937,681810
Braden Shewmake,ATL,2,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0,Braden Shewmake,25817,669699
Joey Estes,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joey Estes,26257,683155
Ethan Small,MIL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ethan Small,26364,663629
Anthony Veneziano,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Veneziano,27453,685107
Charlie Culberson,ATL,1,1,0,0,0,0,0,0,1,1,1,0,0,1,2,Charlie Culberson,3298,518586
Michael Mariot,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Mariot,10835,592527
Sean Nolin,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sean Nolin,11341,543594
Robbie Ray,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robbie Ray,11486,592662
Heath Hembree,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heath Hembree,11632,592390
Alex Claudio,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Claudio,12890,592222
Jake Faria,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jake Faria,13699,607188
Tyler Duffey,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tyler Duffey,13758,608648
Alec Mills,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alec Mills,13834,621219
Frankie Montas,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frankie Montas,14309,593423
Wes Parsons,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wes Parsons,14764,641149
Matt Dermody,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matt Dermody,14844,571616
Jake Reed,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jake Reed,16209,596082
José Castillo,SDP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Castillo,17169,620454
Thomas Pannone,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Pannone,17281,623381
Spenser Watkins,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spenser Watkins,17489,657093
Tanner Rainey,WSN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tanner Rainey,17610,663432
José Rodríguez,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Rodriguez,17860,642578
Hector Perez,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hector Perez,18592,660431
Caleb Boushley,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caleb Boushley,19736,676961
Ryder Ryan,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryder Ryan,19891,656924
Diego A. Castillo,ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego A. Castillo,19906,660636
Nick Nelson,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Nelson,20153,656793
Erich Uelmen,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erich Uelmen,20323,657272
Edwin Uceta,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edwin Uceta,20539,670955
Johan Quezada,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johan Quezada,20643,629498
Elvin Rodriguez,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elvin Rodriguez,20962,660730
Alejo Lopez,CIN,1,2,0,1,1,0,0,0.5,0.5,0.5,1,0,0,1,1.5,Alejo Lopez,21127,664670
Jose Espada,SDP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Espada,21131,664744
Mark Kolozsvary,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Kolozsvary,21304,656627
Konnor Pilkington,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konnor Pilkington,21453,663455
Riley Pint,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riley Pint,21858,666207
Hagen Danner,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hagen Danner,22116,668470
Easton McGee,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Easton McGee,22176,668834
Yoendrys Gómez,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoendrys Gomez,22872,672782
José Lopez,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Lopez,22982,673111
Jake Wong,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jake Wong,23095,673858
Michael Plassmeyer,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Plassmeyer,23191,674681
Ricky Karcher,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ricky Karcher,23449,676689
Chandler Seagle,SDP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chandler Seagle,23552,676882
José Rodríguez,CHW,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jose Rodriguez,24388,679563
Simeon Woods Richardson,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simeon Woods Richardson,24494,680573
Chris Vallimont,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Vallimont,24935,681808
Blair Calvo,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blair Calvo,25416,663971
Randy Wynne,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Randy Wynne,25804,691094
Kyle Hurt,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Hurt,27514,669165
Jackson Wolf,SDP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackson Wolf,29832,680232
