Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Jaylin Davis","SFG",17,47,1,2,3,1,0.063829787,0.234042553,0.166666666,0.255319148,0.238095238,1,2,7,0.493414386,"Jaylin Davis",19552,664041
"Nick Margevicius","SDP",17,17,0,1,0,0,0,0.411764705,0.2,0.2,0.2,0,0,3,0.4,"Nick Margevicius",20395,676606
"Drew Butera","COL",16,49,0,6,3,0,0.081632653,0.285714285,0.162790697,0.229166666,0.232558139,2,0,7,0.461724805,"Drew Butera",3411,460077
"Manny Bañuelos","CHW",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manny Banuelos",5365,544365
"Hanley Ramirez","CLE",16,57,2,4,8,0,0.140350877,0.298245614,0.183673469,0.298245614,0.326530612,2,0,9,0.624776226,"Hanley Ramirez",8001,434670
"Jeanmar Gómez","TEX",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeanmar Gomez",9033,491646
"Tyler Thornburg","BOS",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Thornburg",10688,592804
"Jake Faria","- - -",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Faria",13699,607188
"Frankie Montas","OAK",16,2,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,"Frankie Montas",14309,593423
"Anthony Alford","TOR",16,30,1,3,1,2,0.033333333,0.366666666,0.178571428,0.233333333,0.285714285,0,0,5,0.519047618,"Anthony Alford",14329,546990
"Dom Nuñez","COL",16,43,2,4,4,0,0.069767441,0.395348837,0.179487179,0.232558139,0.41025641,0,0,7,0.642814549,"Dom Nunez",15055,624513
"Mike Mayers","STL",16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mike Mayers",15451,594577
"Christian Arroyo","TBR",16,57,2,8,7,0,0.087719298,0.315789473,0.22,0.303571428,0.38,0,0,11,0.683571428,"Christian Arroyo",16434,624414
"Ryan Burr","CHW",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Burr",17536,621114
"Jordan Yamamoto","MIA",16,26,0,0,1,0,0.038461538,0.346153846,0.047619047,0.09090909,0.047619047,1,0,1,0.138528137,"Jordan Yamamoto",17585,657141
"Chris Shaw","SFG",16,20,0,0,0,0,0.1,0.4,0.055555555,0.15,0.055555555,0,0,1,0.205555555,"Chris Shaw",17738,622046
"Dillon Tate","BAL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dillon Tate",17796,622253
"Matt Hall","DET",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Hall",18076,664180
"Jacob Waguespack","TOR",16,3,0,0,0,0,0.333333333,0.666666666,0,0.333333333,0,0,0,0,0.333333333,"Jacob Waguespack",18318,621097
"Josh Staumont","KCR",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Staumont",18335,622251
"Travis Lakins Sr.","BOS",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Travis Lakins Sr.",18600,664042
"Danny Mendick","CHW",16,40,2,6,4,0,0.025,0.275,0.307692307,0.325,0.461538461,1,0,12,0.786538461,"Danny Mendick",18889,664901
"Cole Irvin","PHI",16,8,0,1,0,0,0.25,0.25,0.166666666,0.375,0.166666666,0,0,1,0.541666666,"Cole Irvin",19244,608344
"Félix Hernández","SEA",15,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0,"Felix Hernandez",4772,433587
"Bobby Wilson","DET",15,47,0,2,2,0,0.042553191,0.234042553,0.09090909,0.130434782,0.113636363,1,0,4,0.244071145,"Bobby Wilson",6564,435064
"Austin Adams","- - -",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Adams",7411,542866
"Tyler Skaggs","LAA",15,3,0,0,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0.333333333,"Tyler Skaggs",10190,572140
"Tyrone Taylor","MIL",15,12,0,1,1,0,0.083333333,0.083333333,0.4,0.5,0.6,0,0,4,1.1,"Tyrone Taylor",13675,621438
"Eric Stamets","CLE",15,48,0,4,2,0,0.104166666,0.5,0.048780487,0.14893617,0.073170731,2,0,2,0.222106901,"Eric Stamets",13795,608715
"Kyle Zimmer","KCR",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Zimmer",14169,622092
"Andrew Velazquez","- - -",15,24,0,3,0,1,0.041666666,0.541666666,0.086956521,0.125,0.173913043,0,0,2,0.298913043,"Andrew Velazquez",14196,623205
"Dario Agrazal","PIT",15,24,0,0,2,0,0,0.375,0.09090909,0.086956521,0.09090909,0,0,2,0.177865611,"Dario Agrazal",15821,642607
"Fernando Romero","MIN",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernando Romero",15885,622864
"Magneuris Sierra","MIA",15,42,0,5,1,3,0.047619047,0.166666666,0.35,0.38095238,0.425,0,3,14,0.80595238,"Magneuris Sierra",17023,642423
"Bobby Bradley","CLE",15,49,1,4,4,0,0.081632653,0.408163265,0.177777777,0.244897959,0.355555555,2,0,8,0.600453514,"Bobby Bradley",17278,656252
"Drew Steckenrider","MIA",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Steckenrider",18806,608716
"Zac Gallen","- - -",15,24,0,2,1,0,0,0.333333333,0.105263157,0.105263157,0.105263157,0,0,2,0.210526314,"Zac Gallen",19291,668678
"Jon Duplantier","ARI",15,8,0,1,0,0,0,0.625,0.125,0.125,0.125,0,0,1,0.25,"Jon Duplantier",19546,641541
"Jonathan Loáisiga","NYY",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonathan Loaisiga",19753,642528
"José Pirela","- - -",14,24,1,1,2,0,0.083333333,0.291666666,0.181818181,0.25,0.363636363,1,0,4,0.613636363,"Jose Pirela",5485,517369
"Ryan Flaherty","CLE",14,22,0,4,1,0,0,0.318181818,0.142857142,0.142857142,0.238095238,1,0,3,0.38095238,"Ryan Flaherty",7888,475247
"Dan Straily","BAL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dan Straily",9460,573185
"Ryan LaMarre","MIN",14,26,2,3,3,1,0.115384615,0.192307692,0.217391304,0.307692307,0.478260869,0,1,5,0.785953176,"Ryan LaMarre",10700,534606
"Grant Dayton","ATL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grant Dayton",11203,594795
"Tyler Lyons","- - -",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Lyons",11334,544928
"Peter O'Brien","MIA",14,47,1,2,4,1,0.085106382,0.404255319,0.166666666,0.255319148,0.261904761,2,0,7,0.517223909,"Peter O'Brien",13288,598284
"Josh D. Smith","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh D. Smith",13629,605479
"Seth Mejias-Brean","SDP",14,33,2,3,5,0,0.09090909,0.272727272,0.233333333,0.303030303,0.5,1,0,7,0.803030303,"Seth Mejias-Brean",13905,623180
"Chi Chi González","COL",14,24,0,0,2,0,0,0.625,0.041666666,0.041666666,0.041666666,0,0,1,0.083333332,"Chi Chi Gonzalez",14663,592346
"Dillon Maples","CHC",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dillon Maples",14672,596027
"Yacksel Ríos","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yacksel Rios",15007,605441
"Austin Pruitt","TBR",14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Austin Pruitt",15290,643493
"Yefry Ramírez","- - -",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yefry Ramirez",15655,606162
"AJ Reed","CHW",14,49,1,1,4,0,0.081632653,0.428571428,0.136363636,0.204081632,0.204545454,1,0,6,0.408627086,"AJ Reed",16246,607223
"Montana DuRapau","PIT",14,4,0,0,0,0,0,0.5,0.25,0.25,0.25,0,0,1,0.5,"Montana DuRapau",16768,657566
"Austin Davis","PHI",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Davis",17117,656354
"Dinelson Lamet","SDP",14,24,0,1,0,0,0,0.458333333,0.142857142,0.142857142,0.142857142,0,0,3,0.285714284,"Dinelson Lamet",17186,659275
"Zac Grotz","SEA",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zac Grotz",18256,665093
"Dylan Cease","CHW",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dylan Cease",18525,656302
"Reggie McClain","SEA",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reggie McClain",19311,596035
"Mike Shawaryn","BOS",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mike Shawaryn",19495,642067
"Dustin May","LAD",14,11,0,0,0,0,0,0.363636363,0.09090909,0.09090909,0.09090909,0,0,1,0.18181818,"Dustin May",19716,669160
"Nate Jones","CHW",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nate Jones",4696,518858
"Rich Hill","LAD",13,20,0,0,1,0,0.05,0.45,0.166666666,0.210526315,0.222222222,0,0,3,0.432748537,"Rich Hill",4806,448179
"Alex Wilson","MIL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Wilson",9239,543935
"Tayler Scott","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tayler Scott",13652,605463
"Tzu-Wei Lin","BOS",13,22,0,3,1,1,0.09090909,0.272727272,0.2,0.272727272,0.3,0,1,4,0.572727272,"Tzu-Wei Lin",14678,624407
"Devin Williams","MIL",13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Devin Williams",15816,642207
"Daniel Ponce de Leon","STL",13,12,0,0,0,0,0.083333333,0.333333333,0,0.1,0,0,0,0,0.1,"Daniel Ponce de Leon",16110,594965
"Brock Stewart","- - -",13,3,0,1,0,0,0,0,0.333333333,0.333333333,0.666666666,0,0,1,0.999999999,"Brock Stewart",16727,592779
"Reed Garrett","DET",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reed Garrett",16866,657585
"Luke Weaver","ARI",13,21,1,2,4,0,0,0.523809523,0.105263157,0.1,0.263157894,0,0,2,0.363157894,"Luke Weaver",16918,596133
"Daniel Mengden","OAK",13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Daniel Mengden",16980,596043
"Génesis Cabrera","STL",13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Genesis Cabrera",17490,650893
"Tyler Alexander","DET",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Alexander",17735,641302
"Bobby Poyner","BOS",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bobby Poyner",17987,596074
"Chance Adams","NYY",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chance Adams",18135,664856
"Junior Fernández","STL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Junior Fernandez",18496,658551
"Kyle Dowdy","TEX",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Dowdy",19285,664871
"David Bednar","SDP",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David Bednar",19569,670280
"John Schreiber","DET",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Schreiber",20020,670167
"Hector Noesí","MIA",12,5,0,0,0,0,0,0.6,0.25,0.25,0.25,0,0,1,0.5,"Hector Noesi",3292,456051
"Clay Buchholz","TOR",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clay Buchholz",3543,453329
"Allen Webster","CHC",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Allen Webster",3993,543903
"Mark Trumbo","BAL",12,31,0,1,3,0,0.064516129,0.161290322,0.172413793,0.225806451,0.275862068,2,0,5,0.501668519,"Mark Trumbo",6876,444432
"Jonny Venters","- - -",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonny Venters",7175,458924
"R.J. Alaniz","- - -",12,1,0,0,1,0,0,0,1,1,1,0,0,1,2,"R.J. Alaniz",10819,595798
"Matt Harvey","LAA",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Harvey",11713,518774
"Ryan Court","SEA",12,25,1,1,5,0,0.04,0.44,0.208333333,0.24,0.375,0,0,5,0.615,"Ryan Court",12268,606956
"Chasen Bradford","SEA",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chasen Bradford",12452,607473
"Jerad Eickhoff","PHI",12,19,0,0,0,0,0.052631578,0.368421052,0,0.066666666,0,0,0,0,0.066666666,"Jerad Eickhoff",12664,595191
"James Pazos","COL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Pazos",13323,572021
"Sal Romano","CIN",12,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Sal Romano",13690,607219
"Williams Jerez","- - -",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Williams Jerez",14338,605301
"Tyler Glasnow","TBR",12,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Tyler Glasnow",14374,607192
"Duane Underwood Jr.","CHC",12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Duane Underwood Jr.",14677,621249
"Taylor Williams","MIL",12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Taylor Williams",14899,592865
"Ian Miller","MIN",12,17,0,2,1,0,0,0.176470588,0.176470588,0.176470588,0.235294117,0,0,3,0.411764705,"Ian Miller",15156,641878
"Miguel Andujar","NYY",12,49,0,1,1,0,0.020408163,0.224489795,0.127659574,0.142857142,0.127659574,4,0,6,0.270516716,"Miguel Andujar",15878,609280
"Lewis Thorpe","MIN",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lewis Thorpe",15906,626929
"Mike Gerber","SFG",12,26,0,0,0,0,0.076923076,0.576923076,0.041666666,0.115384615,0.083333333,0,0,1,0.198717948,"Mike Gerber",16115,595222
"Kyle Bird","TEX",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Bird",16618,613317
"Heath Fillmyer","KCR",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Heath Fillmyer",17466,641571
"Jake Fraley","SEA",12,41,0,3,1,0,0,0.341463414,0.15,0.170731707,0.2,0,0,6,0.370731707,"Jake Fraley",19260,641584
"Edinson Volquez","TEX",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Edinson Volquez",3990,450172
"Mason Williams","BAL",11,34,0,4,2,1,0.088235294,0.176470588,0.266666666,0.323529411,0.3,0,0,8,0.623529411,"Mason Williams",11859,592863
"Brian Flynn","KCR",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brian Flynn",12027,543169
"Beau Taylor","- - -",11,30,2,3,2,0,0.133333333,0.233333333,0.16,0.3,0.4,0,0,4,0.7,"Beau Taylor",12384,607333
"Robby Scott","ARI",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robby Scott",13042,582494
"Matt Carasiti","SEA",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Carasiti",13276,571539
"Ryan Dull","- - -",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Dull",13974,623430
"Keynan Middleton","LAA",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keynan Middleton",15264,641871
"Phillips Valdez","TEX",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phillips Valdez",15605,570488
"Nick Burdi","PIT",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Burdi",16074,595897
"Alex McRae","PIT",11,7,0,0,0,0,0,0.428571428,0.333333333,0.333333333,0.333333333,0,0,2,0.666666666,"Alex McRae",16317,656725
"Mitch Keller","PIT",11,11,0,0,0,0,0,0.272727272,0,0,0,1,0,0,0,"Mitch Keller",17594,656605
"Sam Haggerty","NYM",11,4,0,2,0,0,0,0.75,0,0,0,0,0,0,0,"Sam Haggerty",18054,664059
"Tony Gonsolin","LAD",11,14,0,2,1,0,0,0.285714285,0.307692307,0.307692307,0.307692307,0,0,4,0.615384614,"Tony Gonsolin",19388,664062
"Devin Smeltzer","MIN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Devin Smeltzer",19487,656970
"Carter Kieboom","WSN",11,43,2,4,2,0,0.093023255,0.372093023,0.128205128,0.209302325,0.282051282,0,0,5,0.491353607,"Carter Kieboom",19958,666198
"Joel Kuhnel","CIN",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joel Kuhnel",19995,669270
"Clayton Richard","TOR",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clayton Richard",3551,453385
"Cristhian Adames","SFG",10,24,0,1,2,0,0.083333333,0.333333333,0.318181818,0.375,0.363636363,0,0,7,0.738636363,"Cristhian Adames",6013,542436
"Robert Stock","SDP",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Stock",6576,476594
"Brian Moran","MIA",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brian Moran",9646,572383
"Jimmy Nelson","MIL",10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jimmy Nelson",10547,519076
"Dovydas Neverauskas","PIT",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dovydas Neverauskas",11604,596720
"Sam Selman","SFG",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Selman",13397,572125
"Eric Haase","CLE",10,17,1,1,3,0,0.058823529,0.470588235,0.0625,0.117647058,0.25,0,0,1,0.367647058,"Eric Haase",14111,606992
"Greg Bird","NYY",10,41,1,6,1,0,0.146341463,0.390243902,0.171428571,0.292682926,0.257142857,1,0,6,0.549825783,"Greg Bird",14131,595885
"Eric Yardley","SDP",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eric Yardley",15538,642233
"Harrison Musgrave","COL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Harrison Musgrave",16532,643466
"Jefry Rodriguez","CLE",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jefry Rodriguez",17018,622446
"Ian Gibaut","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ian Gibaut",17871,664139
"Thomas Eshelman","BAL",10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Eshelman",18361,664045
"Trevor Kelley","BOS",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor Kelley",18454,665001
"Kyle Keller","MIA",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Keller",18890,664918
"A.J. Puk","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A.J. Puk",19343,640462
"Patrick Sandoval","LAA",10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Patrick Sandoval",19447,663776
"Aaron Civale","CLE",10,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Aaron Civale",19479,650644
"Phillip Diehl","COL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phillip Diehl",20030,670426
"Brusdar Graterol","MIN",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brusdar Graterol",20367,660813
"Jon Edwards","CLE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jon Edwards",1483,457754
"Tim Collins","CHC",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tim Collins",3164,525768
"René Rivera","NYM",9,20,1,2,3,0,0.15,0.2,0.235294117,0.35,0.411764705,0,0,4,0.761764705,"Rene Rivera",3648,425784
"Jeremy Hellickson","WSN",9,13,0,3,0,0,0.153846153,0.307692307,0.111111111,0.272727272,0.111111111,0,0,1,0.383838383,"Jeremy Hellickson",4371,476451
"Jed Lowrie","NYM",9,8,0,0,0,0,0.125,0.5,0,0.125,0,0,0,0,0.125,"Jed Lowrie",4418,476704
"Kaleb Cowart","LAA",9,26,0,1,1,1,0.038461538,0.269230769,0.16,0.192307692,0.28,2,0,4,0.472307692,"Kaleb Cowart",11494,592230
"Josh Lucas","BAL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Lucas",11686,572998
"Ryan Carpenter","DET",9,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Ryan Carpenter",12699,543001
"Mikie Mahtook","DET",9,25,0,0,0,0,0.08,0.44,0,0.08,0,0,0,0,0.08,"Mikie Mahtook",13130,543484
"Matt Koch","ARI",9,6,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,"Matt Koch",13420,571863
"Patrick Wisdom","TEX",9,28,0,1,1,0,0.035714285,0.535714285,0.153846153,0.185185185,0.192307692,0,0,4,0.377492877,"Patrick Wisdom",13602,621550
"Walker Lockett","NYM",9,7,0,0,0,0,0.142857142,0.571428571,0.166666666,0.285714285,0.166666666,0,0,1,0.452380951,"Walker Lockett",13804,621141
"Alec Mills","CHC",9,12,0,0,0,0,0,0.5,0.083333333,0.083333333,0.083333333,0,0,1,0.166666666,"Alec Mills",13834,621219
"Chris Flexen","NYM",9,2,0,0,0,0,0,0,0.5,0.5,0.5,0,0,1,1,"Chris Flexen",13896,623167
"Brent Suter","MIL",9,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Brent Suter",13942,608718
"Chris Mazza","NYM",9,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,"Chris Mazza",14151,607391
"Franchy Cordero","SDP",9,20,0,2,1,1,0.2,0.35,0.333333333,0.45,0.4,0,0,5,0.85,"Franchy Cordero",14567,614173
"Austin Voth","WSN",9,10,0,0,1,0,0,0.3,0.111111111,0.111111111,0.111111111,0,0,1,0.222222222,"Austin Voth",15047,608723
"Luke Farrell","TEX",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Farrell",15101,608652
"Kohl Stewart","MIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohl Stewart",15502,640464
"Erick Mejia","KCR",9,27,0,3,4,0,0.148148148,0.259259259,0.227272727,0.333333333,0.272727272,1,0,5,0.606060605,"Erick Mejia",15817,625510
"Bradley Zimmer","CLE",9,14,0,1,0,0,0.071428571,0.5,0,0.071428571,0,0,0,0,0.071428571,"Bradley Zimmer",16221,605548
"James Norwood","CHC",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Norwood",16440,656803
"Jacob Nottingham","MIL",9,7,1,1,4,0,0,0.285714285,0.333333333,0.428571428,0.833333333,0,0,2,1.261904761,"Jacob Nottingham",16448,641924
"Sean Reid-Foley","TOR",9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sean Reid-Foley",17034,656887
"Gabe Speier","KCR",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gabe Speier",17170,642100
"Jonathan Hernández","TEX",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonathan Hernandez",17464,642546
"José Rodríguez","LAA",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Rodriguez",17860,642578
"Logan Webb","SFG",9,11,0,0,0,0,0.09090909,0.181818181,0.111111111,0.2,0.111111111,1,0,1,0.311111111,"Logan Webb",17995,657277
"José Urquidy","HOU",9,4,0,0,0,0,0,0.75,0,0,0,0,0,0,0,"Jose Urquidy",18413,664353
"Logan Allen","- - -",9,5,0,1,0,0,0,0,0.25,0.4,0.25,0,0,1,0.65,"Logan Allen",18555,663531
"Kolby Allard","TEX",9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kolby Allard",18694,663465
"Conner Menez","SFG",9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conner Menez",19199,669214
"Randy Dobnak","MIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Randy Dobnak",23798,677976
"Darren O'Day","ATL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darren O'Day",3321,503285
"Dan Jennings","WSN",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dan Jennings",8073,543359
"Christian Colón","CIN",8,8,0,1,1,0,0,0,0.5,0.625,0.5,0,0,3,1.125,"Christian Colon",11145,518568
"James Hoyt","CLE",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Hoyt",14605,624586
"Ryan Eades","- - -",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Eades",14808,592280
"Zach Green","SFG",8,16,0,1,1,0,0.125,0.375,0.142857142,0.25,0.214285714,2,0,2,0.464285714,"Zach Green",14973,608339
"Johnny Davis","TBR",8,4,0,5,0,0,0,0.5,0.25,0.25,0.75,0,0,1,1,"Johnny Davis",15830,643275
"Cy Sneed","HOU",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cy Sneed",16106,605482
"Connor Joe","SFG",8,16,0,1,0,0,0.0625,0.3125,0.066666666,0.125,0.066666666,1,0,1,0.191666666,"Connor Joe",16572,656582
"Aaron Wilkerson","MIL",8,3,1,1,2,0,0,0.333333333,0.333333333,0.333333333,1.333333333,0,0,1,1.666666666,"Aaron Wilkerson",16904,658792
"Edmundo Sosa","STL",8,10,0,2,0,1,0.1,0.2,0.25,0.4,0.25,0,0,2,0.65,"Edmundo Sosa",17022,624641
"Justus Sheffield","SEA",8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Justus Sheffield",17285,656954
"Javy Guerra","SDP",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Javy Guerra",17292,642770
"Gerson Bautista","SEA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerson Bautista",19256,639373
"Eduardo Jiménez","DET",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eduardo Jimenez",19642,621592
"Jake Noll","WSN",8,13,0,1,2,0,0.076923076,0.307692307,0.166666666,0.23076923,0.25,0,0,2,0.48076923,"Jake Noll",19703,669738
"Corey Kluber","CLE",7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Corey Kluber",2429,446372
"Juan Centeno","BOS",7,18,0,0,2,1,0.111111111,0.111111111,0.133333333,0.277777777,0.133333333,0,0,2,0.41111111,"Juan Centeno",7168,518542
"Tyson Ross","DET",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyson Ross",7872,475115
"David Robertson","PHI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David Robertson",8241,502085
"Tim Melville","COL",7,10,0,0,2,0,0,0.3,0.25,0.25,0.25,0,0,2,0.5,"Tim Melville",9149,543532
"Steven Baron","PIT",7,10,0,0,1,0,0,0.6,0.2,0.2,0.3,0,0,2,0.5,"Steven Baron",9787,571467
"Brooks Pounders","NYM",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brooks Pounders",10387,572044
"Ronald Torreyes","MIN",7,17,0,3,1,1,0,0.176470588,0.1875,0.235294117,0.1875,0,0,3,0.422794117,"Ronald Torreyes",11400,591720
"Jameson Taillon","PIT",7,11,0,0,0,0,0,0.272727272,0.25,0.25,0.25,0,0,2,0.5,"Jameson Taillon",11674,592791
"Taylor Davis","CHC",7,20,1,2,4,0,0.1,0.2,0.166666666,0.25,0.333333333,0,0,3,0.583333333,"Taylor Davis",12782,543089
"Reymin Guduan","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reymin Guduan",13058,594056
"Alex Wood","CIN",7,12,0,0,0,0,0,0.416666666,0.222222222,0.222222222,0.222222222,0,0,2,0.444444444,"Alex Wood",13781,622072
"Ty Blach","- - -",7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ty Blach",14361,621389
"Kyle McGowin","WSN",7,3,0,1,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,1,0.666666666,"Kyle McGowin",15071,641851
"Cole Sulser","TBR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Sulser",15256,642121
"Hunter Harvey","BAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hunter Harvey",15507,640451
